Max HRT=179
V02=161
Anaerobic=143
Aerobic=125
Fat Burn=107
Warm Up=89
start_time=1326670953
Reading,Time(ms),HRT,Calories,Avg HRT,Max HRT,Min HRT
639,159584,71,5,62,71,54
640,159831,71,5,62,71,54
641,160077,72,5,62,72,54
642,160323,72,5,62,72,54
643,160569,72,5,62,72,54
644,160816,72,5,62,72,54
645,161062,72,5,62,72,54
646,161308,72,5,62,72,54
647,161554,72,5,62,72,54
648,161801,73,5,62,73,54
649,162047,73,5,62,73,54
650,162293,73,5,62,73,54
651,162539,73,5,62,73,54
652,162786,73,5,62,73,54
653,163032,73,5,62,73,54
654,163278,74,5,62,74,54
655,163524,74,5,62,74,54
656,163771,74,5,62,74,54
657,164017,75,5,62,75,54
658,164264,75,5,62,75,54
659,164511,75,5,62,75,54
660,164757,76,5,62,76,54
661,165003,76,5,62,76,54
662,165249,76,5,62,76,54
663,165496,76,5,62,76,54
664,165742,76,5,62,76,54
665,165988,76,5,62,76,54
666,166234,77,5,62,77,54
667,166481,77,5,62,77,54
668,166727,77,5,62,77,54
669,166973,77,5,62,77,54
670,167219,77,5,62,77,54
671,167466,77,5,62,77,54
672,167712,78,5,62,78,54
673,167958,78,5,62,78,54
674,168204,78,5,62,78,54
675,168451,78,5,62,78,54
676,168697,78,5,62,78,54
677,168943,78,5,62,78,54
678,169189,78,5,62,78,54
679,169436,78,5,62,78,54
680,169682,78,5,62,78,54
681,169928,78,5,62,78,54
682,170174,78,5,63,78,54
683,170420,78,5,63,78,54
684,170667,79,5,63,79,54
685,170913,79,5,63,79,54
686,171160,79,5,63,79,54
687,171406,79,5,63,79,54
688,171652,79,5,63,79,54
689,171898,79,5,63,79,54
690,172145,78,5,63,79,54
691,172391,78,5,63,79,54
692,172637,78,5,63,79,54
693,172883,78,5,63,79,54
694,173130,78,6,63,79,54
695,173376,78,6,63,79,54
696,173622,78,6,63,79,54
697,173868,78,6,63,79,54
698,174115,78,6,63,79,54
699,174361,78,6,63,79,54
700,174607,78,6,63,79,54
701,174853,78,6,63,79,54
702,175100,78,6,63,79,54
703,175346,78,6,63,79,54
704,175592,78,6,63,79,54
705,175838,78,6,63,79,54
706,176085,78,6,63,79,54
707,176331,78,6,63,79,54
708,176577,78,6,63,79,54
709,176824,77,6,63,79,54
710,177070,77,6,63,79,54
711,177316,77,6,63,79,54
712,177562,77,6,63,79,54
713,177809,77,6,63,79,54
714,178055,77,6,63,79,54
715,178301,77,6,63,79,54
716,178547,77,6,63,79,54
717,178794,77,6,63,79,54
718,179039,77,6,63,79,54
719,179286,77,6,63,79,54
720,179532,77,6,63,79,54
721,179779,77,6,63,79,54
722,180025,77,6,63,79,54
723,180271,77,6,63,79,54
724,180517,77,6,63,79,54
725,180764,77,6,63,79,54
726,181010,77,6,63,79,54
727,181256,77,6,63,79,54
728,181502,76,6,63,79,54
729,181750,76,6,63,79,54
730,181996,76,6,63,79,54
731,182242,76,6,63,79,54
732,182488,76,6,64,79,54
733,182735,76,6,64,79,54
734,182981,76,6,64,79,54
735,183227,76,6,64,79,54
736,183473,76,6,64,79,54
737,183719,76,6,64,79,54
738,183966,76,6,64,79,54
739,184212,76,6,64,79,54
740,184458,76,6,64,79,54
741,184705,76,6,64,79,54
742,184951,76,6,64,79,54
743,185197,76,6,64,79,54
744,185443,76,6,64,79,54
745,185690,76,6,64,79,54
746,185936,76,6,64,79,54
747,186182,76,6,64,79,54
748,186428,76,6,64,79,54
749,186675,76,6,64,79,54
750,186921,76,6,64,79,54
751,187167,77,6,64,79,54
752,187414,77,6,64,79,54
753,187660,77,6,64,79,54
754,187906,77,6,64,79,54
755,188152,77,6,64,79,54
756,188399,77,7,64,79,54
757,188645,77,7,64,79,54
758,188891,77,7,64,79,54
759,189137,77,7,64,79,54
760,189384,76,7,64,79,54
761,189630,76,7,64,79,54
762,189876,76,7,64,79,54
763,190122,76,7,64,79,54
764,190369,76,7,64,79,54
765,190615,76,7,64,79,54
766,190861,76,7,64,79,54
767,191107,76,7,64,79,54
768,191354,76,7,64,79,54
769,191600,76,7,64,79,54
770,191846,76,7,64,79,54
771,192092,76,7,64,79,54
772,192339,76,7,64,79,54
773,192585,76,7,64,79,54
774,192831,76,7,64,79,54
775,193077,76,7,64,79,54
776,193324,75,7,64,79,54
777,193570,75,7,64,79,54
778,193816,75,7,64,79,54
779,194063,75,7,64,79,54
780,194309,75,7,64,79,54
781,194555,75,7,64,79,54
782,194801,75,7,64,79,54
783,195048,76,7,64,79,54
784,195294,76,7,64,79,54
785,195540,76,7,64,79,54
786,195786,76,7,64,79,54
787,196033,76,7,64,79,54
788,196279,76,7,64,79,54
789,196525,76,7,64,79,54
790,196771,76,7,64,79,54
791,197018,76,7,64,79,54
792,197264,76,7,64,79,54
793,197510,76,7,64,79,54
794,197756,76,7,64,79,54
795,198003,77,7,64,79,54
796,198249,77,7,64,79,54
797,198495,77,7,64,79,54
798,198742,77,7,65,79,54
799,198988,77,7,65,79,54
800,199235,77,7,65,79,54
801,199481,77,7,65,79,54
802,199727,77,7,65,79,54
803,199974,77,7,65,79,54
804,200220,77,7,65,79,54
805,200466,77,7,65,79,54
806,200713,77,7,65,79,54
807,200959,77,7,65,79,54
808,201205,77,7,65,79,54
809,201451,77,7,65,79,54
810,201698,77,7,65,79,54
811,201944,77,7,65,79,54
812,202190,77,7,65,79,54
813,202437,77,7,65,79,54
814,202683,77,7,65,79,54
815,202929,77,7,65,79,54
816,203175,77,7,65,79,54
817,203421,77,7,65,79,54
818,203668,77,8,65,79,54
819,203914,77,8,65,79,54
820,204160,77,8,65,79,54
821,204406,77,8,65,79,54
822,204653,77,8,65,79,54
823,204899,77,8,65,79,54
824,205145,76,8,65,79,54
825,205391,76,8,65,79,54
826,205638,76,8,65,79,54
827,205884,76,8,65,79,54
828,206130,76,8,65,79,54
829,206377,76,8,65,79,54
830,206623,76,8,65,79,54
831,206869,76,8,65,79,54
832,207115,76,8,65,79,54
833,207362,76,8,65,79,54
834,207608,76,8,65,79,54
835,207854,76,8,65,79,54
836,208100,77,8,65,79,54
837,208347,77,8,65,79,54
838,208593,77,8,65,79,54
839,208839,77,8,65,79,54
840,209085,77,8,65,79,54
841,209332,77,8,65,79,54
842,209578,77,8,65,79,54
843,209824,77,8,65,79,54
844,210070,77,8,65,79,54
845,210317,77,8,65,79,54
846,210563,77,8,65,79,54
847,210809,77,8,65,79,54
848,211055,78,8,65,79,54
849,211302,78,8,65,79,54
850,211548,78,8,65,79,54
851,211794,78,8,65,79,54
852,212040,78,8,65,79,54
853,212287,78,8,65,79,54
854,212533,78,8,65,79,54
855,212779,78,8,65,79,54
856,213025,78,8,65,79,54
857,213271,78,8,65,79,54
858,213518,78,8,65,79,54
859,213764,78,8,65,79,54
860,214010,78,8,65,79,54
861,214257,79,8,65,79,54
862,214503,79,8,65,79,54
863,214749,79,8,65,79,54
864,214996,79,8,65,79,54
865,215242,79,8,65,79,54
866,215488,79,8,65,79,54
867,215734,78,8,65,79,54
868,215981,78,8,65,79,54
869,216227,78,8,66,79,54
870,216473,79,8,66,79,54
871,216720,79,8,66,79,54
872,216967,79,8,66,79,54
873,217213,79,8,66,79,54
874,217459,79,8,66,79,54
875,217705,79,8,66,79,54
876,217952,79,8,66,79,54
877,218198,79,8,66,79,54
878,218444,79,9,66,79,54
879,218690,79,9,66,79,54
880,218937,79,9,66,79,54
881,219183,79,9,66,79,54
882,219429,79,9,66,79,54
883,219676,79,9,66,79,54
884,219922,79,9,66,79,54
885,220168,79,9,66,79,54
886,220414,79,9,66,79,54
887,220660,79,9,66,79,54
888,220907,79,9,66,79,54
889,221153,79,9,66,79,54
890,221399,79,9,66,79,54
891,221645,79,9,66,79,54
892,221892,79,9,66,79,54
893,222138,79,9,66,79,54
894,222384,79,9,66,79,54
895,222630,79,9,66,79,54
896,222877,79,9,66,79,54
